true_defect,defect_img_path,defect_image_name,img_shape,board,comp_id,comp_type,date
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028654/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318028654,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026705/D1_C136.jpg,D1_C136.jpg,"(23, 56, 3)",0423318026705,C136,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026705/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026705,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026553/D1_C219.jpg,D1_C219.jpg,"(39, 84, 3)",0423318026553,C219,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C157.jpg,D0_C157.jpg,"(23, 57, 3)",0423318028655,C157,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C153.jpg,D0_C153.jpg,"(23, 57, 3)",0423318028655,C153,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C147.jpg,D0_C147.jpg,"(22, 57, 3)",0423318028655,C147,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C131.jpg,D0_C131.jpg,"(23, 57, 3)",0423318028655,C131,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C117.jpg,D0_C117.jpg,"(23, 57, 3)",0423318028655,C117,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318028655,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C138.jpg,D0_C138.jpg,"(23, 57, 3)",0423318028655,C138,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028655/D0_C148.jpg,D0_C148.jpg,"(23, 57, 3)",0423318028655,C148,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026360/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026360,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026367/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026367,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026367/D1_C48.jpg,D1_C48.jpg,"(94, 175, 3)",0423318026367,C48,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027087/D0_C1166.jpg,D0_C1166.jpg,"(551, 294, 3)",0423318027087,C1166,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027087/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318027087,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026735/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026735,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026369/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026369,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027419/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318027419,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026732/D0_C530.jpg,D0_C530.jpg,"(207, 272, 3)",0423318026732,C530,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026732/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026732,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026374/D0_C1215.jpg,D0_C1215.jpg,"(209, 281, 3)",0423318026374,C1215,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026374/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026374,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026374/D0_C511.jpg,D0_C511.jpg,"(209, 281, 3)",0423318026374,C511,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026710/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026710,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026717/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026717,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026373/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026373,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028646/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318028646,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026728/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026728,C1090,C,0826
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418014840/D1_C131.jpg,D1_C131.jpg,"(23, 57, 3)",0423418014840,C131,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418014840/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423418014840,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026726/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026726,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318024415/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318024415,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318024415/D1_C48.jpg,D1_C48.jpg,"(95, 174, 3)",0423318024415,C48,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318025157/D0_C50.jpg,D0_C50.jpg,"(87, 35, 3)",0423318025157,C50,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418015552/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423418015552,C1090,C,0826
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418015552/D0_C148.jpg,D0_C148.jpg,"(23, 57, 3)",0423418015552,C148,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027806/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318027806,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026727/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026727,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026388/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026388,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026720/D0_C524.jpg,D0_C524.jpg,"(281, 209, 3)",0423318026720,C524,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026716/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026716,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026372/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026372,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026386/D0_C219.jpg,D0_C219.jpg,"(39, 84, 3)",0423318026386,C219,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026386/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026386,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026375/D1_C524.jpg,D1_C524.jpg,"(281, 209, 3)",0423318026375,C524,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026375/D1_C1214.jpg,D1_C1214.jpg,"(209, 281, 3)",0423318026375,C1214,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026375/D1_C1215.jpg,D1_C1215.jpg,"(209, 281, 3)",0423318026375,C1215,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026375/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026375,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028419/D0_C137.jpg,D0_C137.jpg,"(23, 57, 3)",0423318028419,C137,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026433/D0_C1214.jpg,D0_C1214.jpg,"(209, 282, 3)",0423318026433,C1214,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026433/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026433,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027388/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318027388,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027388/D0_C48.jpg,D0_C48.jpg,"(94, 175, 3)",0423318027388,C48,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026434/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026434,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027386/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318027386,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027381/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318027381,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026608/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026608,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026690/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026690,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026699/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026699,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026460/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026460,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026460/D1_C48.jpg,D1_C48.jpg,"(94, 175, 3)",0423318026460,C48,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318024105/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318024105,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026458/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026458,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026467/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026467,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027380/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318027380,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026609/D1_C211.jpg,D1_C211.jpg,"(39, 84, 3)",0423318026609,C211,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027387/D1_C162.jpg,D1_C162.jpg,"(22, 57, 3)",0423318027387,C162,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026403/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026403,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026435/D0_C1214.jpg,D0_C1214.jpg,"(208, 282, 3)",0423318026435,C1214,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026435/D0_C1215.jpg,D0_C1215.jpg,"(208, 281, 3)",0423318026435,C1215,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026435/D0_C524.jpg,D0_C524.jpg,"(282, 208, 3)",0423318026435,C524,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026435/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026435,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026435/D0_C511.jpg,D0_C511.jpg,"(209, 281, 3)",0423318026435,C511,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027389/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318027389,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026459/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026459,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026466/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026466,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028392/D1_C136.jpg,D1_C136.jpg,"(22, 56, 3)",0423318028392,C136,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028392/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318028392,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026698/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026698,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028366/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318028366,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026461/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026461,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026495/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026495,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026495/D1_C215.jpg,D1_C215.jpg,"(39, 84, 3)",0423318026495,C215,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026468/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026468,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026457/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026457,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026691/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026691,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028368/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318028368,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027390/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318027390,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026414/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026414,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026621/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026621,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026628/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026628,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026617/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026617,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026476/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026476,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026449/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026449,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026449/D0_C164.jpg,D0_C164.jpg,"(23, 56, 3)",0423318026449,C164,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026485/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026485,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028376/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318028376,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026688/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026688,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026681/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026681,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026447/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026447,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026675/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026675,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026478/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026478,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026686/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026686,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318028378/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318028378,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318027398/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318027398,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318024945/D1_C136.jpg,D1_C136.jpg,"(23, 57, 3)",0423318024945,C136,C,0826
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418014187/D0_C147.jpg,D0_C147.jpg,"(23, 57, 3)",0423418014187,C147,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418014187/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418014187,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026629/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026629,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026616/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026616,C1090,C,0826
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418017357/D1_C139.jpg,D1_C139.jpg,"(22, 57, 3)",0423418017357,C139,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423418017357/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423418017357,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026415/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026415,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026687/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026687,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026673/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026673,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026673/D1_C162.jpg,D1_C162.jpg,"(22, 57, 3)",0423318026673,C162,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026674/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026674,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026446/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026446,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026479/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026479,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026484/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026484,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026689/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026689,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026483/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026483,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026477/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026477,C1090,C,0826
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0826/0423318026448/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026448,C1090,C,0826
